lat,lon,tree_cover_2000_pct,elevation_m,slope_deg,dist_to_road_km,dist_to_deforestation_frontier_km,protected_area,population_density_per_km2,annual_loss_rate_pct,exg_change_2018_2019,high_risk,loss_year
7.899999999999991,124.73999999999997,70.0,0.0,0.0,0.38,0.0,0,48.1,0.65,0.494,0,17
7.899999999999991,124.75999999999996,67.5,0.0,0.0,0.52,2.2,0,47.5,0.16,0.0495,0,0
7.899999999999991,124.77999999999994,75.6,0.0,0.0,0.77,4.41,0,46.3,0.16,0.2553,0,0
7.899999999999991,124.89999999999992,86.1,0.0,0.0,1.48,8.0,0,43.1,0.16,0.1895,0,0
7.899999999999991,124.9999999999999,83.8,0.0,0.0,0.2,9.39,0,49.0,0.16,0.2936,0,0
7.899999999999991,125.13999999999989,60.5,0.0,0.0,1.16,11.08,0,44.5,0.16,0.1428,0,0
7.899999999999991,125.15999999999988,68.0,0.0,0.0,0.46,9.09,0,47.8,0.16,-0.0007,0,0
7.899999999999991,125.17999999999986,52.9,0.0,0.0,0.43,6.97,0,47.9,0.16,0.1271,0,0
7.899999999999991,125.21999999999986,72.2,0.0,0.0,0.77,3.13,0,46.3,0.16,0.0896,0,0
7.899999999999991,125.25999999999983,52.6,0.0,0.0,3.03,2.22,0,36.9,0.16,0.0828,0,0
7.899999999999991,125.33999999999985,89.9,0.0,0.0,0.35,6.26,0,48.3,0.16,0.1137,0,0
7.899999999999991,125.39999999999982,57.7,0.0,0.0,2.98,2.22,0,37.1,0.16,0.4027,0,0
7.899999999999991,125.41999999999982,87.4,0.0,0.0,4.01,2.22,0,33.5,0.16,0.3908,0,0
7.899999999999991,125.4399999999998,64.8,0.0,0.0,4.47,3.13,0,32.0,0.16,0.3893,0,0
7.899999999999991,125.4599999999998,94.9,0.0,0.0,5.59,4.93,0,28.6,0.16,0.5435,0,0
7.899999999999991,125.4799999999998,81.2,0.0,0.0,7.23,6.97,0,24.3,0.16,0.3567,0,0
7.919999999999991,124.5,86.5,0.0,0.0,4.65,6.26,0,31.4,0.16,0.3998,0,0
7.919999999999991,124.52,76.3,0.0,0.0,4.14,4.96,0,33.1,0.16,0.3623,0,0
7.919999999999991,124.54,87.2,0.0,0.0,3.12,4.45,0,36.6,0.16,0.2449,0,0
7.919999999999991,124.56,93.7,0.0,0.0,2.76,4.96,0,37.9,0.16,0.2667,0,0
7.919999999999991,124.57999999999998,92.4,0.0,0.0,2.74,4.93,0,38.0,0.16,0.3251,0,0
7.919999999999991,124.63999999999996,90.9,0.0,0.0,0.58,2.2,0,47.2,0.16,0.2615,0,0
7.919999999999991,124.65999999999995,70.0,0.0,0.0,0.49,0.0,0,47.6,0.65,0.2791,1,21
7.919999999999991,124.67999999999996,57.0,0.0,0.0,0.21,2.2,0,49.0,0.16,0.159,0,0
7.919999999999991,124.69999999999996,75.8,0.0,0.0,0.1,4.41,0,49.5,0.16,0.1698,0,0
7.919999999999991,124.71999999999996,72.4,0.0,0.0,1.15,3.13,0,44.6,0.16,0.3363,0,0
7.919999999999991,124.73999999999997,67.5,0.0,0.0,1.76,2.22,0,41.9,0.16,0.3466,0,0
7.919999999999991,124.75999999999996,75.6,0.0,0.0,2.43,3.13,0,39.2,0.16,0.349,0,0
7.919999999999991,124.77999999999994,90.6,0.0,0.0,2.63,4.93,0,38.4,0.16,0.3925,0,0
7.919999999999991,124.79999999999994,79.2,0.0,0.0,2.94,6.97,0,37.3,0.16,0.4572,0,0
7.919999999999991,124.81999999999994,66.8,0.0,0.0,2.4,9.09,0,39.3,0.16,0.2036,0,0
7.919999999999991,124.83999999999992,74.6,0.0,0.0,2.17,11.24,0,40.2,0.16,0.3003,0,0
7.919999999999991,124.85999999999991,62.3,0.0,0.0,1.44,12.52,0,43.3,0.16,0.1432,0,0
7.919999999999991,124.87999999999992,86.1,0.0,0.0,1.73,11.08,0,42.1,0.16,0.4662,0,0
7.919999999999991,124.89999999999992,62.2,0.0,0.0,2.92,9.93,0,37.3,0.16,0.4524,0,0
7.919999999999991,124.91999999999992,72.9,0.0,0.0,2.37,9.16,0,39.4,0.16,0.3524,0,0
7.919999999999991,125.15999999999988,52.9,0.0,0.0,0.91,8.81,0,45.7,0.16,0.1539,0,0
7.919999999999991,125.21999999999986,56.6,0.0,0.0,1.03,2.2,0,45.1,0.16,0.1236,0,0
7.919999999999991,125.23999999999984,52.6,0.0,0.0,1.18,0.0,0,44.4,0.65,0.0969,1,19
7.919999999999991,125.27999999999984,92.2,0.0,0.0,1.36,4.41,0,43.6,0.16,0.0581,0,0
7.919999999999991,125.35999999999984,55.8,0.0,0.0,0.5,3.13,0,47.6,0.16,0.1568,0,0
7.919999999999991,125.37999999999982,57.7,0.0,0.0,1.99,2.2,0,41.0,0.16,0.4917,0,0
7.919999999999991,125.39999999999982,70.0,0.0,0.0,3.83,0.0,0,34.1,0.65,0.5833,1,22
7.919999999999991,125.41999999999982,64.8,0.0,0.0,5.71,0.0,0,28.2,0.65,0.3293,0,17
7.919999999999991,125.4399999999998,94.9,0.0,0.0,6.61,2.2,0,25.8,0.16,0.4623,0,0
7.919999999999991,125.4599999999998,81.2,0.0,0.0,7.42,4.41,0,23.8,0.16,0.5502,0,0
7.919999999999991,125.4799999999998,79.3,0.0,0.0,8.72,6.61,0,20.9,0.16,0.39,0,0
7.939999999999991,124.5,76.3,0.0,0.0,3.61,7.99,0,34.8,0.16,0.588,0,0
7.939999999999991,124.52,87.2,0.0,0.0,3.82,7.03,0,34.1,0.16,0.2917,0,0
7.939999999999991,124.54,51.8,0.0,0.0,4.64,6.67,0,31.4,0.16,0.309,0,0
7.939999999999991,124.56,92.4,0.0,0.0,4.95,6.61,0,30.5,0.16,0.3388,0,0
7.939999999999991,124.57999999999998,67.3,0.0,0.0,3.6,4.41,0,34.9,0.16,0.3748,0,0
7.939999999999991,124.59999999999998,71.0,0.0,0.0,2.31,2.2,0,39.7,0.16,0.2733,0,0
7.939999999999991,124.61999999999998,70.0,0.0,0.0,1.87,0.0,0,41.5,0.65,0.1419,0,17
7.939999999999991,124.63999999999996,93.5,0.0,0.0,0.34,2.2,0,48.3,0.16,0.2473,0,0
7.939999999999991,124.65999999999995,57.0,0.0,0.0,1.95,2.22,0,41.1,0.16,0.2317,0,0
7.939999999999991,124.67999999999996,75.8,0.0,0.0,1.25,3.13,0,44.1,0.16,0.2673,0,0
7.939999999999991,124.69999999999996,72.4,0.0,0.0,1.09,4.93,0,44.8,0.16,0.4289,0,0
7.939999999999991,124.71999999999996,67.5,0.0,0.0,2.7,4.96,0,38.2,0.16,0.2604,0,0
7.939999999999991,124.73999999999997,75.6,0.0,0.0,3.98,4.45,0,33.6,0.16,0.1929,0,0
7.939999999999991,124.75999999999996,90.6,0.0,0.0,4.43,4.96,0,32.1,0.16,0.1903,0,0
7.939999999999991,124.77999999999994,79.2,0.0,0.0,4.81,6.26,0,30.9,0.16,0.4048,0,0
7.939999999999991,124.79999999999994,66.8,0.0,0.0,4.99,7.97,0,30.4,0.16,0.1335,0,0
7.939999999999991,124.81999999999994,74.6,0.0,0.0,4.62,9.87,0,31.5,0.16,0.1959,0,0
7.939999999999991,124.83999999999992,62.3,0.0,0.0,4.06,11.88,0,33.3,0.16,0.2883,0,0
7.939999999999991,124.85999999999991,86.1,0.0,0.0,3.66,13.94,0,34.7,0.16,0.5158,0,0
7.939999999999991,124.87999999999992,62.2,0.0,0.0,3.95,12.94,0,33.7,0.16,0.2879,0,0
7.939999999999991,124.89999999999992,72.9,0.0,0.0,4.6,11.96,0,31.6,0.16,0.4259,0,0
7.939999999999991,124.91999999999992,77.7,0.0,0.0,3.0,11.34,0,37.0,0.16,0.1779,0,0
7.939999999999991,124.93999999999993,51.1,0.0,0.0,0.81,11.12,0,46.1,0.16,0.2556,0,0
7.939999999999991,125.17999999999986,72.2,0.0,0.0,0.66,6.97,0,46.8,0.16,0.313,0,0
7.939999999999991,125.27999999999984,82.9,0.0,0.0,0.78,4.93,0,46.2,0.16,0.1414,0,0
7.939999999999991,125.29999999999984,89.9,0.0,0.0,1.47,6.97,0,43.2,0.16,0.103,0,0
7.939999999999991,125.37999999999982,70.0,0.0,0.0,2.25,0.0,0,39.9,0.65,0.1881,0,16
7.939999999999991,125.39999999999982,64.8,0.0,0.0,4.22,2.2,0,32.8,0.16,0.321,0,0
7.939999999999991,125.41999999999982,94.9,0.0,0.0,6.35,2.22,0,26.5,0.16,0.4949,0,0
7.939999999999991,125.4399999999998,81.2,0.0,0.0,8.51,3.13,0,21.3,0.16,0.401,0,0
7.939999999999991,125.4599999999998,79.3,0.0,0.0,9.41,4.93,0,19.5,0.16,0.22,0,0
7.939999999999991,125.4799999999998,45.5,0.0,0.0,10.47,4.45,0,17.5,0.16,0.6447,0,0
7.95999999999999,124.5,87.2,0.0,0.0,1.51,9.93,0,43.0,0.16,0.2417,0,0
7.95999999999999,124.52,51.8,0.0,0.0,1.96,9.16,0,41.1,0.16,0.3321,0,0
7.95999999999999,124.54,54.3,0.0,0.0,2.6,8.9,0,38.6,0.16,0.0934,0,0
7.95999999999999,124.56,67.3,0.0,0.0,4.19,6.97,0,32.9,0.16,0.2632,0,0
7.95999999999999,124.57999999999998,71.0,0.0,0.0,3.87,4.93,0,34.0,0.16,0.398,0,0
7.95999999999999,124.59999999999998,90.9,0.0,0.0,2.7,3.13,0,38.2,0.16,0.3636,0,0
7.95999999999999,124.61999999999998,93.5,0.0,0.0,1.58,2.22,0,42.7,0.16,0.3858,0,0
7.95999999999999,124.63999999999996,57.0,0.0,0.0,1.14,3.13,0,44.6,0.16,0.5304,0,0
7.95999999999999,124.65999999999995,75.8,0.0,0.0,3.13,4.45,0,36.6,0.16,0.2039,0,0
7.95999999999999,124.67999999999996,72.4,0.0,0.0,3.17,4.96,0,36.4,0.16,0.4306,0,0
7.95999999999999,124.69999999999996,67.5,0.0,0.0,3.17,6.26,0,36.4,0.16,0.326,0,0
7.95999999999999,124.71999999999996,75.6,0.0,0.0,4.21,7.03,0,32.8,0.16,0.2671,0,0
7.95999999999999,124.73999999999997,90.6,0.0,0.0,3.94,6.67,0,33.7,0.16,0.4079,0,0
7.95999999999999,124.75999999999996,79.2,0.0,0.0,4.25,7.03,0,32.7,0.16,0.2272,0,0
7.95999999999999,124.77999999999994,66.8,0.0,0.0,5.5,7.99,0,28.8,0.16,0.2874,0,0
7.95999999999999,124.79999999999994,74.6,0.0,0.0,5.55,9.39,0,28.7,0.16,0.234,0,0
7.95999999999999,124.81999999999994,62.3,0.0,0.0,6.1,11.05,0,27.2,0.16,0.2475,0,0
7.95999999999999,124.83999999999992,86.1,0.0,0.0,6.18,12.88,0,27.0,0.16,0.3799,0,0
7.95999999999999,124.85999999999991,62.2,0.0,0.0,5.86,12.93,0,27.8,0.16,0.3645,0,0
7.95999999999999,124.87999999999992,72.9,0.0,0.0,4.04,11.96,0,33.4,0.16,0.1754,0,0
7.95999999999999,124.89999999999992,77.7,0.0,0.0,2.82,11.34,0,37.7,0.16,0.1527,0,0
7.95999999999999,124.91999999999992,51.1,0.0,0.0,2.49,11.12,0,39.0,0.16,0.2125,0,0
7.95999999999999,124.93999999999993,83.8,0.0,0.0,1.95,11.34,0,41.1,0.16,0.2132,0,0
7.95999999999999,124.95999999999992,74.3,0.0,0.0,0.44,11.08,0,47.8,0.16,0.2125,0,0
7.95999999999999,124.9999999999999,46.4,0.0,0.0,0.61,7.96,0,47.0,0.16,0.1942,0,0
7.95999999999999,125.11999999999988,52.9,0.0,0.0,1.21,7.96,0,44.3,0.16,0.1499,0,0
7.95999999999999,125.15999999999988,72.2,0.0,0.0,0.94,9.87,0,45.5,0.16,0.2723,0,0
7.95999999999999,125.21999999999986,53.2,0.0,0.0,1.58,4.96,0,42.7,0.16,0.2437,0,0
7.95999999999999,125.27999999999984,89.9,0.0,0.0,0.87,6.26,0,45.8,0.16,0.2528,0,0
7.95999999999999,125.33999999999985,57.7,0.0,0.0,2.07,4.93,0,40.7,0.16,-0.2307,0,0
7.95999999999999,125.35999999999984,87.4,0.0,0.0,2.39,3.13,0,39.4,0.16,0.2004,0,0
7.95999999999999,125.37999999999982,64.8,0.0,0.0,3.38,2.22,0,35.7,0.16,0.2783,0,0
7.95999999999999,125.39999999999982,94.9,0.0,0.0,5.12,3.13,0,30.0,0.16,0.3314,0,0
7.95999999999999,125.41999999999982,81.2,0.0,0.0,7.12,4.45,0,24.5,0.16,0.6889,0,0
7.95999999999999,125.4399999999998,79.3,0.0,0.0,9.13,4.93,0,20.1,0.16,0.2409,0,0
7.95999999999999,125.4599999999998,45.5,0.0,0.0,10.27,3.13,0,17.9,0.16,0.5961,0,0
7.95999999999999,125.4799999999998,65.4,0.0,0.0,9.6,2.22,0,19.1,0.16,0.5682,0,0
7.97999999999999,124.5,51.8,0.0,0.0,1.18,11.96,0,44.4,0.16,0.2696,0,0
7.97999999999999,124.52,54.3,0.0,0.0,0.85,11.34,0,45.9,0.16,0.1806,0,0
7.97999999999999,124.54,55.5,0.0,0.0,1.36,9.87,0,43.6,0.16,0.3141,0,0
7.97999999999999,124.56,71.0,0.0,0.0,3.29,7.96,0,36.0,0.16,0.1721,0,0
7.97999999999999,124.57999999999998,90.9,0.0,0.0,2.72,6.26,0,38.1,0.16,0.1987,0,0
7.97999999999999,124.59999999999998,93.5,0.0,0.0,0.76,4.96,0,46.3,0.16,0.4531,0,0
7.97999999999999,124.61999999999998,57.0,0.0,0.0,0.62,4.45,0,47.0,0.16,0.3446,0,0
7.97999999999999,124.63999999999996,75.8,0.0,0.0,1.04,4.96,0,45.1,0.16,0.2669,0,0
7.97999999999999,124.65999999999995,72.4,0.0,0.0,3.19,6.26,0,36.3,0.16,0.336,0,0
7.97999999999999,124.67999999999996,67.5,0.0,0.0,3.62,7.03,0,34.8,0.16,0.4167,0,0
7.97999999999999,124.69999999999996,75.6,0.0,0.0,2.92,7.99,0,37.3,0.16,0.3119,0,0
7.97999999999999,124.71999999999996,90.6,0.0,0.0,3.08,9.16,0,36.7,0.16,0.391,0,0
7.97999999999999,124.73999999999997,79.2,0.0,0.0,1.76,8.9,0,41.9,0.16,0.2196,0,0
7.97999999999999,124.75999999999996,66.8,0.0,0.0,2.37,9.16,0,39.4,0.16,0.5098,0,0
7.97999999999999,124.77999999999994,74.6,0.0,0.0,3.48,9.93,0,35.3,0.16,0.3705,0,0
7.97999999999999,124.79999999999994,62.3,0.0,0.0,3.33,11.08,0,35.8,0.16,0.2561,0,0
7.97999999999999,124.81999999999994,86.1,0.0,0.0,4.18,12.52,0,32.9,0.16,0.311,0,0
7.97999999999999,124.83999999999992,62.2,0.0,0.0,5.79,12.52,0,28.0,0.16,0.2131,0,0
7.97999999999999,124.85999999999991,72.9,0.0,0.0,5.22,11.08,0,29.7,0.16,0.2086,0,0
7.97999999999999,124.87999999999992,77.7,0.0,0.0,3.04,9.93,0,36.9,0.16,0.4391,0,0
7.97999999999999,124.89999999999992,51.1,0.0,0.0,0.93,9.16,0,45.6,0.16,0.2295,0,0
7.97999999999999,124.93999999999993,74.3,0.0,0.0,0.64,9.16,0,46.9,0.16,0.152,0,0
7.97999999999999,125.0199999999999,64.0,0.0,0.0,0.5,4.93,0,47.6,0.16,0.1422,0,0
7.97999999999999,125.17999999999986,52.6,0.0,0.0,0.48,9.39,0,47.7,0.16,0.1003,0,0
7.97999999999999,125.19999999999986,53.2,0.0,0.0,1.15,7.99,0,44.6,0.16,0.1811,0,0
7.97999999999999,125.21999999999986,92.2,0.0,0.0,2.37,7.03,0,39.4,0.16,0.2949,0,0
7.97999999999999,125.23999999999984,82.9,0.0,0.0,0.97,6.67,0,45.4,0.16,0.5987,0,0
7.97999999999999,125.25999999999983,89.9,0.0,0.0,1.05,7.03,0,45.0,0.16,0.5178,0,0
7.97999999999999,125.27999999999984,51.7,0.0,0.0,0.68,7.99,0,46.7,0.16,-0.0375,0,0
7.97999999999999,125.33999999999985,87.4,0.0,0.0,0.84,6.26,0,46.0,0.16,0.1122,0,0
7.97999999999999,125.35999999999984,64.8,0.0,0.0,0.6,4.96,0,47.1,0.16,0.3536,0,0
7.97999999999999,125.37999999999982,94.9,0.0,0.0,2.36,4.45,0,39.5,0.16,0.4874,0,0
7.97999999999999,125.39999999999982,81.2,0.0,0.0,4.53,4.96,0,31.8,0.16,0.1843,0,0
7.97999999999999,125.41999999999982,79.3,0.0,0.0,6.72,6.26,0,25.5,0.16,0.2379,0,0
7.97999999999999,125.4399999999998,45.5,0.0,0.0,8.91,4.4,0,20.5,0.16,0.4049,0,0
7.97999999999999,125.4599999999998,65.4,0.0,0.0,8.28,2.2,0,21.8,0.16,0.3193,0,0
7.97999999999999,125.4799999999998,70.0,0.0,0.0,7.44,0.0,0,23.8,0.65,0.253,0,13
7.999999999999989,124.5,54.3,0.0,0.0,0.61,11.34,0,47.0,0.16,0.4286,0,0
7.999999999999989,124.52,55.5,0.0,0.0,0.81,11.08,0,46.1,0.16,0.1583,0,0
7.999999999999989,124.54,66.6,0.0,0.0,0.9,9.93,0,45.7,0.16,0.0844,0,0
7.999999999999989,124.56,90.9,0.0,0.0,1.72,9.16,0,42.1,0.16,0.2,0,0
7.999999999999989,124.57999999999998,93.5,0.0,0.0,2.28,7.99,0,39.8,0.16,0.1349,0,0
7.999999999999989,124.59999999999998,57.0,0.0,0.0,0.77,7.03,0,46.3,0.16,0.5889,0,0
7.999999999999989,124.61999999999998,75.8,0.0,0.0,0.98,6.26,0,45.3,0.16,0.3467,0,0
7.999999999999989,124.63999999999996,72.4,0.0,0.0,1.24,4.96,0,44.2,0.16,0.3093,0,0
7.999999999999989,124.65999999999995,67.5,0.0,0.0,3.25,4.45,0,36.1,0.16,0.2056,0,0
7.999999999999989,124.67999999999996,75.6,0.0,0.0,1.62,4.96,0,42.5,0.16,0.2952,0,0
7.999999999999989,124.69999999999996,90.6,0.0,0.0,0.8,6.26,0,46.2,0.16,0.4009,0,0
7.999999999999989,124.71999999999996,79.2,0.0,0.0,1.03,7.96,0,45.1,0.16,0.3291,0,0
7.999999999999989,124.81999999999994,62.2,0.0,0.0,2.77,12.87,0,37.9,0.16,0.22,0,0
7.999999999999989,124.83999999999992,72.9,0.0,0.0,4.35,11.05,0,32.4,0.16,0.1643,0,0
7.999999999999989,124.85999999999991,77.7,0.0,0.0,4.34,9.39,0,32.4,0.16,0.2482,0,0
7.999999999999989,124.87999999999992,51.1,0.0,0.0,2.93,7.99,0,37.3,0.16,0.2823,0,0
7.999999999999989,124.89999999999992,83.8,0.0,0.0,1.92,7.03,0,41.3,0.16,0.0747,0,0
7.999999999999989,124.91999999999992,74.3,0.0,0.0,0.1,6.67,0,49.5,0.16,-0.1173,0,0
7.999999999999989,124.93999999999993,80.6,0.0,0.0,0.2,7.03,0,49.0,0.16,0.491,0,0
7.999999999999989,124.95999999999992,46.4,0.0,0.0,0.15,7.96,0,49.3,0.16,0.1164,0,0
7.999999999999989,124.9799999999999,63.8,0.0,0.0,0.44,6.26,0,47.8,0.16,1.1788,0,0
7.999999999999989,124.9999999999999,64.0,0.0,0.0,0.27,4.96,0,48.7,0.16,0.2568,0,0
7.999999999999989,125.05999999999987,25.0,0.0,0.0,0.72,0.0,0,46.5,0.65,0.3223,0,2
7.999999999999989,125.11999999999988,72.2,0.0,0.0,0.5,6.61,0,47.6,0.16,0.833,0,0
7.999999999999989,125.19999999999986,92.2,0.0,0.0,0.32,9.93,0,48.4,0.16,0.0767,0,0
7.999999999999989,125.21999999999986,82.9,0.0,0.0,1.67,9.16,0,42.3,0.16,0.282,0,0
7.999999999999989,125.23999999999984,89.9,0.0,0.0,2.92,8.9,0,37.3,0.16,0.106,0,0
7.999999999999989,125.25999999999983,51.7,0.0,0.0,2.14,9.16,0,40.4,0.16,0.2913,0,0
7.999999999999989,125.29999999999984,57.7,0.0,0.0,0.35,11.05,0,48.3,0.16,0.2412,0,0
7.999999999999989,125.33999999999985,64.8,0.0,0.0,0.4,7.99,0,48.0,0.16,0.0911,0,0
7.999999999999989,125.35999999999984,94.9,0.0,0.0,1.63,7.03,0,42.5,0.16,0.4697,0,0
7.999999999999989,125.37999999999982,81.2,0.0,0.0,2.81,6.67,0,37.8,0.16,0.2515,0,0
7.999999999999989,125.39999999999982,79.3,0.0,0.0,4.77,7.03,0,31.0,0.16,0.1901,0,0
7.999999999999989,125.41999999999982,45.5,0.0,0.0,6.88,6.97,0,25.1,0.16,0.4091,0,0
7.999999999999989,125.4399999999998,65.4,0.0,0.0,8.02,4.93,0,22.4,0.16,0.1162,0,0
7.999999999999989,125.4599999999998,73.2,0.0,0.0,6.44,3.13,0,26.3,0.16,0.4165,0,0
7.999999999999989,125.4799999999998,85.0,0.0,0.0,5.32,2.22,0,29.4,0.16,0.5122,0,0
8.019999999999989,124.5,55.5,0.0,0.0,0.55,9.16,0,47.3,0.16,0.3191,0,0
8.019999999999989,124.52,66.6,0.0,0.0,1.14,8.9,0,44.6,0.16,0.2143,0,0
8.019999999999989,124.54,85.6,0.0,0.0,0.57,7.99,0,47.2,0.16,0.1894,0,0
8.019999999999989,124.56,93.5,0.0,0.0,1.53,7.03,0,42.9,0.16,0.1278,0,0
8.019999999999989,124.57999999999998,57.0,0.0,0.0,2.11,6.67,0,40.5,0.16,0.1628,0,0
8.019999999999989,124.59999999999998,75.8,0.0,0.0,1.04,6.67,0,45.1,0.16,0.0824,0,0
8.019999999999989,124.61999999999998,72.4,0.0,0.0,0.83,4.93,0,46.0,0.16,0.407,0,0
8.019999999999989,124.67999999999996,90.6,0.0,0.0,1.43,3.13,0,43.3,0.16,0.3147,0,0
8.019999999999989,124.69999999999996,79.2,0.0,0.0,1.06,4.93,0,45.0,0.16,0.4254,0,0
8.019999999999989,124.71999999999996,66.8,0.0,0.0,1.51,6.97,0,43.0,0.16,0.2987,0,0
8.019999999999989,124.77999999999994,86.1,0.0,0.0,0.82,13.4,0,46.1,0.16,0.0182,0,0
8.019999999999989,124.79999999999994,62.2,0.0,0.0,0.43,13.94,0,47.9,0.16,0.2288,0,0
8.019999999999989,124.81999999999994,72.9,0.0,0.0,1.77,11.87,0,41.9,0.16,0.4625,0,0
8.019999999999989,124.85999999999991,51.1,0.0,0.0,2.29,7.96,0,39.8,0.16,0.1754,0,0
8.019999999999989,124.89999999999992,74.3,0.0,0.0,0.54,4.96,0,47.4,0.16,0.1403,0,0
8.019999999999989,124.91999999999992,80.6,0.0,0.0,0.26,4.45,0,48.7,0.16,0.128,0,0
8.019999999999989,124.93999999999993,46.4,0.0,0.0,0.2,4.96,0,49.0,0.16,0.2284,0,0
8.019999999999989,124.95999999999992,63.8,0.0,0.0,0.14,6.26,0,49.3,0.16,0.2133,0,0
8.019999999999989,124.9799999999999,64.0,0.0,0.0,0.07,4.93,0,49.7,0.16,-0.1904,0,0
8.019999999999989,125.0199999999999,60.5,0.0,0.0,0.23,2.22,0,48.9,0.16,0.1449,0,0
8.019999999999989,125.17999999999986,92.2,0.0,0.0,0.34,12.93,0,48.3,0.16,0.2302,0,0
8.019999999999989,125.21999999999986,89.9,0.0,0.0,0.21,11.34,0,49.0,0.16,0.118,0,0
8.019999999999989,125.27999999999984,57.7,0.0,0.0,1.24,11.34,0,44.2,0.16,0.3345,0,0
8.019999999999989,125.29999999999984,87.4,0.0,0.0,0.81,11.96,0,46.1,0.16,0.1106,0,0
8.019999999999989,125.33999999999985,94.9,0.0,0.0,0.83,9.93,0,46.0,0.16,-0.1179,0,0
8.019999999999989,125.35999999999984,81.2,0.0,0.0,2.86,9.16,0,37.6,0.16,0.4317,0,0
8.019999999999989,125.37999999999982,79.3,0.0,0.0,3.17,7.96,0,36.4,0.16,0.312,0,0
8.019999999999989,125.39999999999982,45.5,0.0,0.0,3.96,6.26,0,33.7,0.16,0.3194,0,0
8.019999999999989,125.41999999999982,65.4,0.0,0.0,5.28,4.96,0,29.5,0.16,0.1854,0,0
8.019999999999989,125.4399999999998,73.2,0.0,0.0,6.87,4.45,0,25.2,0.16,0.649,0,0
8.019999999999989,125.4599999999998,85.0,0.0,0.0,4.93,4.96,0,30.5,0.16,0.4213,0,0
8.019999999999989,125.4799999999998,69.7,0.0,0.0,3.33,4.45,0,35.8,0.16,0.4243,0,0
8.039999999999988,124.5,66.6,0.0,0.0,1.57,7.03,0,42.7,0.16,0.24,0,0
8.039999999999988,124.52,85.6,0.0,0.0,0.54,6.67,0,47.4,0.16,0.2016,0,0
8.039999999999988,124.54,55.2,0.0,0.0,1.78,6.26,0,41.8,0.16,0.1681,0,0
8.039999999999988,124.56,57.0,0.0,0.0,0.26,4.96,0,48.7,0.16,0.1236,0,0
8.039999999999988,124.57999999999998,75.8,0.0,0.0,1.1,4.45,0,44.8,0.16,0.044,0,0
8.039999999999988,124.59999999999998,72.4,0.0,0.0,1.13,4.45,0,44.7,0.16,0.0422,0,0
8.039999999999988,124.63999999999996,75.6,0.0,0.0,1.16,2.2,0,44.5,0.16,0.038,0,0
8.039999999999988,124.65999999999995,70.0,0.0,0.0,1.27,0.0,0,44.0,0.65,0.171,1,22
8.039999999999988,124.67999999999996,79.2,0.0,0.0,2.84,2.2,0,37.6,0.16,0.1675,0,0
8.039999999999988,124.71999999999996,74.6,0.0,0.0,1.05,6.61,0,45.0,0.16,0.3572,0,0
8.039999999999988,124.77999999999994,62.2,0.0,0.0,1.82,13.21,0,41.7,0.16,0.2476,0,0
8.039999999999988,124.87999999999992,74.3,0.0,0.0,0.05,4.93,0,49.8,0.16,0.112,0,0
8.039999999999988,124.95999999999992,64.0,0.0,0.0,1.14,4.93,0,44.6,0.16,0.1755,0,0
8.039999999999988,124.9799999999999,86.4,0.0,0.0,1.47,4.4,0,43.2,0.16,0.1976,0,0
8.039999999999988,124.9999999999999,60.5,0.0,0.0,0.4,2.2,0,48.0,0.16,0.3527,0,0
8.039999999999988,125.0199999999999,68.0,0.0,0.0,1.41,0.0,0,43.4,0.65,0.1706,0,4
8.039999999999988,125.11999999999988,52.6,0.0,0.0,1.05,7.96,0,45.0,0.16,0.5825,0,0
8.039999999999988,125.23999999999984,55.8,0.0,0.0,0.66,9.16,0,46.8,0.16,0.2168,0,0
8.039999999999988,125.35999999999984,79.3,0.0,0.0,0.93,7.03,0,45.6,0.16,0.227,0,0
8.039999999999988,125.37999999999982,45.5,0.0,0.0,0.99,6.67,0,45.3,0.16,0.6005,0,0
8.039999999999988,125.39999999999982,65.4,0.0,0.0,2.16,4.93,0,40.3,0.16,0.4251,0,0
8.039999999999988,125.41999999999982,73.2,0.0,0.0,3.92,3.13,0,33.8,0.16,0.1756,0,0
8.039999999999988,125.4399999999998,85.0,0.0,0.0,5.89,2.22,0,27.7,0.16,0.3985,0,0
8.039999999999988,125.4599999999998,69.7,0.0,0.0,4.13,3.13,0,33.1,0.16,0.3201,0,0
8.039999999999988,125.4799999999998,79.2,0.0,0.0,1.96,2.22,0,41.1,0.16,0.6928,0,0
8.059999999999988,124.5,85.6,0.0,0.0,1.53,4.96,0,42.9,0.16,0.371,0,0
8.059999999999988,124.52,55.2,0.0,0.0,1.08,4.45,0,44.9,0.16,0.2139,0,0
8.059999999999988,124.54,55.0,0.0,0.0,2.06,4.93,0,40.7,0.16,0.3082,0,0
8.059999999999988,124.56,75.8,0.0,0.0,0.22,3.13,0,48.9,0.16,0.2534,0,0
8.059999999999988,124.57999999999998,72.4,0.0,0.0,0.43,2.22,0,47.9,0.16,0.2226,0,0
8.059999999999988,124.59999999999998,67.5,0.0,0.0,0.61,2.22,0,47.0,0.16,0.0993,0,0
8.059999999999988,124.61999999999998,75.6,0.0,0.0,1.96,3.13,0,41.1,0.16,0.4335,0,0
8.059999999999988,124.63999999999996,90.6,0.0,0.0,3.02,3.13,0,37.0,0.16,0.2576,0,0
